N_PROF,N_LEVELS,PRES,TEMP,PSAL,LATITUDE,LONGITUDE
2,23,145.3,16.925,34.915,9.216666666666667,85.21666666666667
2,24,155.6,16.482,34.931,9.216666666666667,85.21666666666667
2,25,165.7,15.776,34.939,9.216666666666667,85.21666666666667
2,26,175.7,15.283,34.964,9.216666666666667,85.21666666666667
2,27,185.7,14.773,35.007,9.216666666666667,85.21666666666667
2,28,195.3,14.354,35.009,9.216666666666667,85.21666666666667
2,29,212.6,13.855,35.011,9.216666666666667,85.21666666666667
2,30,238.5,13.155,35.029,9.216666666666667,85.21666666666667
2,31,262.7,12.471,35.025,9.216666666666667,85.21666666666667
2,32,287.9,12.082,35.032,9.216666666666667,85.21666666666667
2,33,312.9,11.657,35.027,9.216666666666667,85.21666666666667
2,34,337.9,11.346,35.024,9.216666666666667,85.21666666666667
2,35,363.1,11.132,35.025,9.216666666666667,85.21666666666667
2,36,388.0,10.981,35.027,9.216666666666667,85.21666666666667
2,37,413.1,10.835,35.027,9.216666666666667,85.21666666666667
2,38,438.8,10.548,35.028,9.216666666666667,85.21666666666667
2,39,462.8,10.303,35.027,9.216666666666667,85.21666666666667
2,40,487.8,10.108,35.025,9.216666666666667,85.21666666666667
2,41,512.7,9.924,35.023,9.216666666666667,85.21666666666667
2,42,538.0,9.752,35.015,9.216666666666667,85.21666666666667
2,43,563.4,9.587,35.01,9.216666666666667,85.21666666666667
2,44,588.1,9.411,35.008,9.216666666666667,85.21666666666667
2,45,612.8,9.222,35.005,9.216666666666667,85.21666666666667
2,46,637.9,8.988,34.998,9.216666666666667,85.21666666666667
2,47,663.4,8.797,34.997,9.216666666666667,85.21666666666667
2,48,687.4,8.641,34.994,9.216666666666667,85.21666666666667
2,49,712.8,8.421,34.982,9.216666666666667,85.21666666666667
2,50,738.0,8.294,34.977,9.216666666666667,85.21666666666667
2,51,762.8,8.155,34.973,9.216666666666667,85.21666666666667
2,52,787.6,8.017,34.97,9.216666666666667,85.21666666666667
2,53,812.5,7.857,34.967,9.216666666666667,85.21666666666667
2,54,837.9,7.706,34.962,9.216666666666667,85.21666666666667
2,55,863.3,7.531,34.955,9.216666666666667,85.21666666666667
2,56,888.1,7.372,34.949,9.216666666666667,85.21666666666667
2,57,912.8,7.124,34.94,9.216666666666667,85.21666666666667
2,58,937.6,6.862,34.931,9.216666666666667,85.21666666666667
2,59,963.7,6.675,34.923,9.216666666666667,85.21666666666667
2,60,987.7,6.523,34.917,9.216666666666667,85.21666666666667
2,61,1012.9,6.409,34.912,9.216666666666667,85.21666666666667
2,62,1037.7,6.301,34.908,9.216666666666667,85.21666666666667
2,63,1062.6,6.217,34.905,9.216666666666667,85.21666666666667
2,64,1087.9,6.131,34.903,9.216666666666667,85.21666666666667
2,65,1112.8,6.034,34.898,9.216666666666667,85.21666666666667
2,66,1138.0,5.961,34.897,9.216666666666667,85.21666666666667
2,67,1163.3,5.84,34.891,9.216666666666667,85.21666666666667
2,68,1188.1,5.755,34.888,9.216666666666667,85.21666666666667
2,69,1213.0,5.661,34.884,9.216666666666667,85.21666666666667
2,70,1238.3,5.567,34.88,9.216666666666667,85.21666666666667
2,71,1263.2,5.471,34.876,9.216666666666667,85.21666666666667
2,72,1288.0,5.372,34.872,9.216666666666667,85.21666666666667
2,73,1313.0,5.272,34.868,9.216666666666667,85.21666666666667
2,74,1338.8,5.179,34.865,9.216666666666667,85.21666666666667
2,75,1363.1,5.078,34.862,9.216666666666667,85.21666666666667
2,76,1387.9,4.971,34.858,9.216666666666667,85.21666666666667
2,77,1413.1,4.856,34.853,9.216666666666667,85.21666666666667
2,78,1437.8,4.752,34.849,9.216666666666667,85.21666666666667
2,79,1462.8,4.674,34.847,9.216666666666667,85.21666666666667
2,80,1488.2,4.575,34.843,9.216666666666667,85.21666666666667
2,81,1512.8,4.488,34.84,9.216666666666667,85.21666666666667
2,82,1537.7,4.411,34.837,9.216666666666667,85.21666666666667
2,83,1562.8,4.331,34.834,9.216666666666667,85.21666666666667
2,84,1587.8,4.245,34.831,9.216666666666667,85.21666666666667
2,85,1613.0,4.138,34.826,9.216666666666667,85.21666666666667
2,86,1638.7,4.021,34.821,9.216666666666667,85.21666666666667
2,87,1662.9,3.896,34.816,9.216666666666667,85.21666666666667
2,88,1688.0,3.778,34.812,9.216666666666667,85.21666666666667
2,89,1712.9,3.698,34.808,9.216666666666667,85.21666666666667
2,90,1738.0,3.611,34.805,9.216666666666667,85.21666666666667
2,91,1762.9,3.514,34.8,9.216666666666667,85.21666666666667
2,92,1788.0,3.404,34.795,9.216666666666667,85.21666666666667
2,93,1813.0,3.313,34.792,9.216666666666667,85.21666666666667
2,94,1837.9,3.246,34.788,9.216666666666667,85.21666666666667
2,95,1863.2,3.168,34.785,9.216666666666667,85.21666666666667
2,96,1888.1,3.105,34.782,9.216666666666667,85.21666666666667
2,97,1913.0,3.057,34.78,9.216666666666667,85.21666666666667
2,98,1937.9,2.985,34.777,9.216666666666667,85.21666666666667
2,99,1962.9,2.92,34.774,9.216666666666667,85.21666666666667
2,100,1984.5,2.886,34.772,9.216666666666667,85.21666666666667
2,101,,,,9.216666666666667,85.21666666666667
2,102,,,,9.216666666666667,85.21666666666667
2,103,,,,9.216666666666667,85.21666666666667
3,0,0.3,27.715,33.093,9.0,85.23333333333333
3,1,1.0,27.717,33.093,9.0,85.23333333333333
3,2,2.0,27.723,33.09,9.0,85.23333333333333
3,3,3.2,27.727,33.087,9.0,85.23333333333333
3,4,4.0,27.72,33.091,9.0,85.23333333333333
3,5,4.8,27.72,33.09,9.0,85.23333333333333
3,6,6.0,27.724,33.091,9.0,85.23333333333333
3,7,7.4,27.719,33.09,9.0,85.23333333333333
3,8,8.2,27.717,33.093,9.0,85.23333333333333
3,9,9.1,27.719,33.092,9.0,85.23333333333333
3,10,9.8,27.72,33.093,9.0,85.23333333333333
3,11,15.1,27.693,33.103,9.0,85.23333333333333
3,12,25.6,27.726,33.17,9.0,85.23333333333333
3,13,35.2,27.933,33.483,9.0,85.23333333333333
3,14,45.1,28.014,33.643,9.0,85.23333333333333
3,15,55.1,28.537,34.088,9.0,85.23333333333333
3,16,65.0,28.611,34.434,9.0,85.23333333333333
3,17,75.7,28.503,34.625,9.0,85.23333333333333
3,18,85.2,28.807,35.004,9.0,85.23333333333333
3,19,95.2,29.028,35.342,9.0,85.23333333333333
3,20,105.9,28.716,35.403,9.0,85.23333333333333
3,21,115.3,26.768,34.948,9.0,85.23333333333333
3,22,125.4,25.334,34.818,9.0,85.23333333333333
3,23,135.9,24.358,35.06,9.0,85.23333333333333
3,24,145.5,21.845,34.782,9.0,85.23333333333333
3,25,155.5,20.317,34.812,9.0,85.23333333333333
3,26,165.1,19.214,34.935,9.0,85.23333333333333
3,27,175.3,18.634,35.013,9.0,85.23333333333333
3,28,185.3,17.59,34.97,9.0,85.23333333333333
3,29,195.3,16.722,34.974,9.0,85.23333333333333
3,30,212.8,15.768,34.962,9.0,85.23333333333333
3,31,238.2,15.046,34.978,9.0,85.23333333333333
3,32,263.5,13.99,35.013,9.0,85.23333333333333
3,33,287.3,12.978,35.021,9.0,85.23333333333333
3,34,312.9,12.298,35.024,9.0,85.23333333333333
3,35,337.9,11.89,35.027,9.0,85.23333333333333
3,36,362.8,11.574,35.033,9.0,85.23333333333333
3,37,387.7,11.218,35.031,9.0,85.23333333333333
3,38,412.5,10.975,35.026,9.0,85.23333333333333
3,39,437.6,10.768,35.026,9.0,85.23333333333333
3,40,463.0,10.591,35.03,9.0,85.23333333333333
3,41,487.8,10.385,35.024,9.0,85.23333333333333
3,42,512.8,10.22,35.021,9.0,85.23333333333333
3,43,538.1,10.138,35.025,9.0,85.23333333333333
3,44,563.0,9.976,35.022,9.0,85.23333333333333
3,45,588.0,9.742,35.018,9.0,85.23333333333333
3,46,612.5,9.532,35.014,9.0,85.23333333333333
3,47,637.3,9.261,35.003,9.0,85.23333333333333
3,48,663.0,8.979,34.997,9.0,85.23333333333333
3,49,687.9,8.783,34.992,9.0,85.23333333333333
3,50,712.5,8.601,34.986,9.0,85.23333333333333
3,51,737.8,8.488,34.986,9.0,85.23333333333333
3,52,762.9,8.382,34.985,9.0,85.23333333333333
3,53,787.9,8.214,34.977,9.0,85.23333333333333
3,54,812.9,8.029,34.969,9.0,85.23333333333333
3,55,838.0,7.883,34.965,9.0,85.23333333333333
3,56,863.9,7.693,34.959,9.0,85.23333333333333
3,57,887.6,7.575,34.954,9.0,85.23333333333333
3,58,912.7,7.497,34.953,9.0,85.23333333333333
3,59,938.1,7.36,34.95,9.0,85.23333333333333
3,60,963.1,6.988,34.936,9.0,85.23333333333333
3,61,987.9,6.643,34.922,9.0,85.23333333333333
3,62,1012.5,6.452,34.915,9.0,85.23333333333333
3,63,1037.6,6.358,34.912,9.0,85.23333333333333
3,64,1062.8,6.301,34.909,9.0,85.23333333333333
3,65,1088.3,6.237,34.906,9.0,85.23333333333333
3,66,1113.1,6.135,34.902,9.0,85.23333333333333
3,67,1137.9,6.04,34.897,9.0,85.23333333333333
3,68,1162.9,5.915,34.893,9.0,85.23333333333333
3,69,1187.7,5.81,34.889,9.0,85.23333333333333
3,70,1212.5,5.723,34.886,9.0,85.23333333333333
3,71,1238.2,5.616,34.881,9.0,85.23333333333333
3,72,1262.5,5.513,34.877,9.0,85.23333333333333
3,73,1287.7,5.413,34.874,9.0,85.23333333333333
3,74,1312.6,5.325,34.871,9.0,85.23333333333333
3,75,1337.8,5.224,34.867,9.0,85.23333333333333
3,76,1363.2,5.134,34.865,9.0,85.23333333333333
3,77,1388.2,5.016,34.86,9.0,85.23333333333333
3,78,1413.0,4.885,34.855,9.0,85.23333333333333
3,79,1438.2,4.784,34.851,9.0,85.23333333333333
3,80,1463.1,4.696,34.847,9.0,85.23333333333333
3,81,1488.0,4.612,34.845,9.0,85.23333333333333
3,82,1513.3,4.487,34.84,9.0,85.23333333333333
3,83,1537.9,4.375,34.836,9.0,85.23333333333333
3,84,1562.6,4.262,34.832,9.0,85.23333333333333
3,85,1587.8,4.159,34.828,9.0,85.23333333333333
3,86,1613.0,4.044,34.824,9.0,85.23333333333333
3,87,1637.5,3.955,34.82,9.0,85.23333333333333
3,88,1662.7,3.875,34.816,9.0,85.23333333333333
3,89,1687.8,3.754,34.811,9.0,85.23333333333333
3,90,1712.5,3.66,34.806,9.0,85.23333333333333
3,91,1737.7,3.56,34.802,9.0,85.23333333333333
3,92,1762.9,3.466,34.798,9.0,85.23333333333333
3,93,1787.6,3.393,34.795,9.0,85.23333333333333
3,94,1813.2,3.317,34.792,9.0,85.23333333333333
3,95,1837.7,3.25,34.789,9.0,85.23333333333333
3,96,1862.8,3.162,34.785,9.0,85.23333333333333
3,97,1887.9,3.097,34.782,9.0,85.23333333333333
3,98,1912.9,3.041,34.78,9.0,85.23333333333333
3,99,1937.5,2.972,34.777,9.0,85.23333333333333
3,100,1958.1,2.913,34.774,9.0,85.23333333333333
3,101,,,,9.0,85.23333333333333
3,102,,,,9.0,85.23333333333333
3,103,,,,9.0,85.23333333333333
4,0,0.4,28.165,33.278,8.533333333333333,85.53333333333333
4,1,1.0,28.165,33.278,8.533333333333333,85.53333333333333
4,2,2.0,28.169,33.279,8.533333333333333,85.53333333333333
4,3,3.1,28.174,33.279,8.533333333333333,85.53333333333333
4,4,4.0,28.177,33.279,8.533333333333333,85.53333333333333
4,5,4.9,28.177,33.279,8.533333333333333,85.53333333333333
4,6,6.1,28.178,33.285,8.533333333333333,85.53333333333333
4,7,7.0,28.179,33.291,8.533333333333333,85.53333333333333
4,8,8.0,28.178,33.307,8.533333333333333,85.53333333333333
4,9,9.1,28.184,33.374,8.533333333333333,85.53333333333333
4,10,9.9,28.205,33.432,8.533333333333333,85.53333333333333
4,11,15.2,28.148,33.456,8.533333333333333,85.53333333333333
4,12,25.5,28.062,33.443,8.533333333333333,85.53333333333333
4,13,35.4,28.179,33.613,8.533333333333333,85.53333333333333
4,14,45.3,28.289,33.744,8.533333333333333,85.53333333333333
4,15,55.2,28.407,33.819,8.533333333333333,85.53333333333333
4,16,65.6,28.464,33.897,8.533333333333333,85.53333333333333
4,17,75.5,28.5,34.04,8.533333333333333,85.53333333333333
4,18,85.0,28.572,34.318,8.533333333333333,85.53333333333333
4,19,95.2,28.893,34.962,8.533333333333333,85.53333333333333
4,20,105.6,28.777,35.206,8.533333333333333,85.53333333333333
4,21,115.5,28.562,35.332,8.533333333333333,85.53333333333333
4,22,125.9,28.122,35.402,8.533333333333333,85.53333333333333
4,23,135.4,27.263,35.289,8.533333333333333,85.53333333333333
4,24,145.4,25.927,35.033,8.533333333333333,85.53333333333333
4,25,155.4,23.67,34.882,8.533333333333333,85.53333333333333
4,26,164.9,21.285,35.001,8.533333333333333,85.53333333333333
4,27,175.4,18.827,34.892,8.533333333333333,85.53333333333333
4,28,185.6,17.881,34.993,8.533333333333333,85.53333333333333
4,29,195.5,17.34,34.976,8.533333333333333,85.53333333333333
4,30,212.2,15.938,34.949,8.533333333333333,85.53333333333333
4,31,238.6,14.863,34.992,8.533333333333333,85.53333333333333
4,32,262.8,13.97,34.986,8.533333333333333,85.53333333333333
4,33,287.8,13.032,34.995,8.533333333333333,85.53333333333333
4,34,312.6,12.35,35.018,8.533333333333333,85.53333333333333
4,35,337.6,11.988,35.022,8.533333333333333,85.53333333333333
4,36,362.9,11.661,35.033,8.533333333333333,85.53333333333333
4,37,388.1,11.487,35.037,8.533333333333333,85.53333333333333
4,38,413.1,11.265,35.035,8.533333333333333,85.53333333333333
4,39,437.8,10.981,35.034,8.533333333333333,85.53333333333333
4,40,462.9,10.715,35.033,8.533333333333333,85.53333333333333
4,41,488.0,10.477,35.028,8.533333333333333,85.53333333333333
4,42,513.3,10.296,35.027,8.533333333333333,85.53333333333333
4,43,538.0,10.099,35.022,8.533333333333333,85.53333333333333
4,44,562.9,9.877,35.017,8.533333333333333,85.53333333333333
4,45,588.1,9.656,35.013,8.533333333333333,85.53333333333333
4,46,613.1,9.472,35.01,8.533333333333333,85.53333333333333
4,47,637.9,9.288,35.007,8.533333333333333,85.53333333333333
4,48,663.7,9.033,34.999,8.533333333333333,85.53333333333333
